company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,sched_dep_dt,actual_dep_dt,delay_min,turn_gap_min,difficulty_score,difficulty_classification,daily_rank
UA,1634,2025-08-06,ORD,IAD,2025-08-06T14:24:00Z,2025-08-06T17:30:00Z,2025-08-06T14:19:00Z,2025-08-06T17:28:00Z,179,B737-MAX9,Mainline,77,85,56,2025-08-06 14:24:00+00:00,2025-08-06 14:19:00+00:00,-5.0,21,53.15482440862587,Medium,114
G7,4585,2025-08-09,ORD,DAY,2025-08-09T10:55:00Z,2025-08-09T13:18:00Z,2025-08-09T10:51:00Z,2025-08-09T13:05:00Z,50,CRJ-550,Express,62,73,29,2025-08-09 10:55:00+00:00,2025-08-09 10:51:00+00:00,-4.0,33,51.83614935012512,Medium,223
YX,3523,2025-08-02,ORD,RIC,2025-08-02T14:35:00Z,2025-08-02T17:56:00Z,2025-08-02T14:32:00Z,2025-08-02T17:24:00Z,76,ERJ-175,Express,89,81,34,2025-08-02 14:35:00+00:00,2025-08-02 14:32:00+00:00,-3.0,55,54.1760040139282,Medium,164
OO,5429,2025-08-02,ORD,TYS,2025-08-02T14:08:00Z,2025-08-02T17:05:00Z,2025-08-02T14:04:00Z,2025-08-02T16:54:00Z,76,ERJ-175,Express,63,61,34,2025-08-02 14:08:00+00:00,2025-08-02 14:04:00+00:00,-4.0,29,52.348509740495565,Medium,239
UA,2226,2025-08-08,ORD,CLE,2025-08-08T14:27:00Z,2025-08-08T16:54:00Z,2025-08-08T14:19:00Z,2025-08-08T16:39:00Z,179,B737-900,Mainline,246,155,56,2025-08-08 14:27:00+00:00,2025-08-08 14:19:00+00:00,-8.0,190,36.27130088283785,Easy,490
OO,5352,2025-08-11,ORD,CAK,2025-08-11T18:05:00Z,2025-08-11T20:49:00Z,2025-08-11T18:03:00Z,2025-08-11T20:43:00Z,50,CRJ-200,Express,65,58,29,2025-08-11 18:05:00+00:00,2025-08-11 18:03:00+00:00,-2.0,36,49.9695084107186,Easy,270
OO,5437,2025-08-11,ORD,DLH,2025-08-11T12:50:00Z,2025-08-11T14:28:00Z,2025-08-11T12:56:00Z,2025-08-11T14:20:00Z,50,CRJ-550,Express,52,80,29,2025-08-11 12:50:00+00:00,2025-08-11 12:56:00+00:00,6.0,23,60.36455564496252,Difficult,9
OO,5731,2025-08-04,ORD,STL,2025-08-04T11:01:00Z,2025-08-04T12:27:00Z,2025-08-04T10:54:00Z,2025-08-04T12:09:00Z,76,ERJ-175,Express,67,67,34,2025-08-04 11:01:00+00:00,2025-08-04 10:54:00+00:00,-7.0,33,52.09687963379685,Medium,138
UA,503,2025-08-03,ORD,DEN,2025-08-03T14:35:00Z,2025-08-03T16:27:00Z,2025-08-03T14:35:00Z,2025-08-03T16:12:00Z,234,B757-300,Mainline,118,128,66,2025-08-03 14:35:00+00:00,2025-08-03 14:35:00+00:00,0.0,52,44.272003442919825,Easy,429
UA,2225,2025-08-06,ORD,PHX,2025-08-06T09:15:00Z,2025-08-06T11:09:00Z,2025-08-06T09:46:00Z,2025-08-06T11:12:00Z,179,B737-900,Mainline,37,62,56,2025-08-06 09:15:00+00:00,2025-08-06 09:46:00+00:00,31.0,-19,50.61536531405094,Easy,189
UA,1899,2025-08-03,ORD,YYC,2025-08-03T20:03:00Z,2025-08-03T22:53:00Z,2025-08-03T20:19:00Z,2025-08-03T22:53:00Z,126,B737-700,Mainline,68,54,52,2025-08-03 20:03:00+00:00,2025-08-03 20:19:00+00:00,16.0,16,52.93000515935389,Medium,142
YX,3520,2025-08-10,ORD,CVG,2025-08-10T21:12:00Z,2025-08-10T23:42:00Z,2025-08-10T21:19:00Z,2025-08-10T23:46:00Z,76,ERJ-175,Express,47,40,34,2025-08-10 21:12:00+00:00,2025-08-10 21:19:00+00:00,7.0,13,55.54907068786259,Difficult,62
YX,3535,2025-08-12,ORD,MSN,2025-08-12T12:45:00Z,2025-08-12T13:54:00Z,2025-08-12T12:35:00Z,2025-08-12T13:26:00Z,76,ERJ-175,Express,40,54,34,2025-08-12 12:45:00+00:00,2025-08-12 12:35:00+00:00,-10.0,6,52.1093660677039,Medium,99
OO,5717,2025-08-12,ORD,DTW,2025-08-12T07:35:00Z,2025-08-12T10:06:00Z,2025-08-12T07:28:00Z,2025-08-12T09:53:00Z,70,ERJ-175,Express,760,762,34,2025-08-12 07:35:00+00:00,2025-08-12 07:28:00+00:00,-7.0,726,27.023523695538486,Easy,398
OO,5631,2025-08-13,ORD,DAY,2025-08-13T18:25:00Z,2025-08-13T20:57:00Z,2025-08-13T18:21:00Z,2025-08-13T20:34:00Z,50,CRJ-550,Express,80,55,29,2025-08-13 18:25:00+00:00,2025-08-13 18:21:00+00:00,-4.0,51,50.09684733155222,Easy,254
UA,2361,2025-08-01,ORD,LAX,2025-08-01T07:10:00Z,2025-08-01T09:40:00Z,2025-08-01T07:08:00Z,2025-08-01T09:29:00Z,234,B757-300,Mainline,662,628,66,2025-08-01 07:10:00+00:00,2025-08-01 07:08:00+00:00,-2.0,596,19.907720868548072,Easy,544
OO,5395,2025-08-02,ORD,GSO,2025-08-02T13:44:00Z,2025-08-02T16:51:00Z,2025-08-02T13:42:00Z,2025-08-02T16:22:00Z,70,ERJ-175,Express,71,74,34,2025-08-02 13:44:00+00:00,2025-08-02 13:42:00+00:00,-2.0,37,47.35698575566494,Easy,388
G7,4542,2025-08-12,ORD,LIT,2025-08-12T20:05:00Z,2025-08-12T22:16:00Z,2025-08-12T23:10:00Z,2025-08-13T00:56:00Z,50,CRJ-550,Express,250,33,29,2025-08-12 20:05:00+00:00,2025-08-12 23:10:00+00:00,185.0,221,31.551685014139874,Easy,380
UA,2658,2025-08-04,ORD,SMF,2025-08-04T16:00:00Z,2025-08-04T18:35:00Z,2025-08-04T16:00:00Z,2025-08-04T18:23:00Z,150,A320-200,Mainline,104,117,46,2025-08-04 16:00:00+00:00,2025-08-04 16:00:00+00:00,0.0,58,50.347619669772655,Easy,215
OO,5272,2025-08-06,ORD,MSN,2025-08-06T10:35:00Z,2025-08-06T11:43:00Z,2025-08-06T10:30:00Z,2025-08-06T11:28:00Z,50,CRJ-550,Express,858,859,29,2025-08-06 10:35:00+00:00,2025-08-06 10:30:00+00:00,-5.0,829,25.49919616719578,Easy,451
OO,5821,2025-08-07,ORD,MKE,2025-08-07T08:54:00Z,2025-08-07T10:02:00Z,2025-08-07T08:51:00Z,2025-08-07T09:52:00Z,50,CRJ-200,Express,59,55,29,2025-08-07 08:54:00+00:00,2025-08-07 08:51:00+00:00,-3.0,30,53.13254434189275,Medium,125
UA,2290,2025-08-01,ORD,DFW,2025-08-01T12:45:00Z,2025-08-01T15:22:00Z,2025-08-01T12:41:00Z,2025-08-01T15:12:00Z,126,B737-700,Mainline,68,66,43,2025-08-01 12:45:00+00:00,2025-08-01 12:41:00+00:00,-4.0,25,54.14509404315169,Medium,125
OO,5610,2025-08-09,ORD,CHO,2025-08-09T18:06:00Z,2025-08-09T21:12:00Z,2025-08-09T18:05:00Z,2025-08-09T21:05:00Z,50,CRJ-550,Express,61,68,29,2025-08-09 18:06:00+00:00,2025-08-09 18:05:00+00:00,-1.0,32,54.32424344538579,Medium,143
OO,5427,2025-08-06,ORD,PIA,2025-08-06T09:05:00Z,2025-08-06T10:19:00Z,2025-08-06T10:18:00Z,2025-08-06T11:10:00Z,50,CRJ-200,Express,61,120,29,2025-08-06 09:05:00+00:00,2025-08-06 10:18:00+00:00,73.0,32,48.37953045218578,Easy,279
OO,5100,2025-08-08,ORD,DEC,2025-08-08T17:00:00Z,2025-08-08T18:03:00Z,2025-08-08T16:53:00Z,2025-08-08T18:01:00Z,50,CRJ-200,Express,57,39,29,2025-08-08 17:00:00+00:00,2025-08-08 16:53:00+00:00,-7.0,28,46.440797978440926,Easy,406
UA,1144,2025-08-13,ORD,ONT,2025-08-13T19:35:00Z,2025-08-13T22:06:00Z,2025-08-13T19:49:00Z,2025-08-13T21:49:00Z,166,B737-800,Mainline,72,104,51,2025-08-13 19:35:00+00:00,2025-08-13 19:49:00+00:00,14.0,21,45.73106351043793,Easy,368
UA,2100,2025-08-01,ORD,SLC,2025-08-01T13:11:00Z,2025-08-01T15:40:00Z,2025-08-01T13:08:00Z,2025-08-01T15:39:00Z,166,B737-800,Mainline,93,93,51,2025-08-01 13:11:00+00:00,2025-08-01 13:08:00+00:00,-3.0,42,51.375495106148726,Medium,255
UA,1793,2025-08-05,ORD,MSP,2025-08-05T08:50:00Z,2025-08-05T10:31:00Z,2025-08-05T08:42:00Z,2025-08-05T10:07:00Z,126,A319-100,Mainline,78,83,43,2025-08-05 08:50:00+00:00,2025-08-05 08:42:00+00:00,-8.0,35,46.71745231364695,Easy,347
YX,3409,2025-08-02,ORD,YOW,2025-08-02T13:56:00Z,2025-08-02T17:06:00Z,2025-08-02T13:55:00Z,2025-08-02T17:07:00Z,76,ERJ-175,Express,43,47,42,2025-08-02 13:56:00+00:00,2025-08-02 13:55:00+00:00,-1.0,1,55.388957906206414,Difficult,116
UA,758,2025-08-04,ORD,EWR,2025-08-04T10:35:00Z,2025-08-04T13:52:00Z,2025-08-04T10:33:00Z,2025-08-04T13:30:00Z,179,B737-900,Mainline,72,81,56,2025-08-04 10:35:00+00:00,2025-08-04 10:33:00+00:00,-2.0,16,46.551606211205524,Easy,384
UA,1857,2025-08-03,ORD,MIA,2025-08-03T10:54:00Z,2025-08-03T15:14:00Z,2025-08-03T11:05:00Z,2025-08-03T15:47:00Z,166,B737-MAX8,Mainline,59,84,51,2025-08-03 10:54:00+00:00,2025-08-03 11:05:00+00:00,11.0,8,49.28171857689787,Easy,304
UA,1297,2025-08-05,ORD,DFW,2025-08-05T08:45:00Z,2025-08-05T11:24:00Z,2025-08-05T08:42:00Z,2025-08-05T11:39:00Z,126,A319-100,Mainline,59,65,43,2025-08-05 08:45:00+00:00,2025-08-05 08:42:00+00:00,-3.0,16,48.8137054113968,Easy,289
OO,5038,2025-08-15,ORD,PLN,2025-08-15T11:05:00Z,2025-08-15T13:28:00Z,2025-08-15T11:02:00Z,2025-08-15T13:29:00Z,50,CRJ-200,Express,85,64,29,2025-08-15 11:05:00+00:00,2025-08-15 11:02:00+00:00,-3.0,56,47.52090828865796,Easy,378
UA,1006,2025-08-13,ORD,LGA,2025-08-13T18:00:00Z,2025-08-13T21:20:00Z,2025-08-13T21:27:00Z,2025-08-14T00:44:00Z,166,B737-800,Mainline,74,66,51,2025-08-13 18:00:00+00:00,2025-08-13 21:27:00+00:00,207.0,23,49.936352591186655,Easy,261
UA,1082,2025-08-01,ORD,PIT,2025-08-01T14:12:00Z,2025-08-01T16:53:00Z,2025-08-01T14:17:00Z,2025-08-01T16:46:00Z,150,A320-200,Mainline,57,56,46,2025-08-01 14:12:00+00:00,2025-08-01 14:17:00+00:00,5.0,11,52.8004013460438,Medium,195
UA,2635,2025-08-06,ORD,CLT,2025-08-06T14:02:00Z,2025-08-06T17:12:00Z,2025-08-06T14:04:00Z,2025-08-06T17:08:00Z,126,A319-100,Mainline,57,71,43,2025-08-06 14:02:00+00:00,2025-08-06 14:04:00+00:00,2.0,14,50.118099567309216,Easy,204
UA,845,2025-08-09,ORD,GRU,2025-08-09T21:20:00Z,2025-08-10T09:30:00Z,2025-08-09T21:39:00Z,2025-08-10T09:48:00Z,318,B787-10,Mainline,300,344,155,2025-08-09 21:20:00+00:00,2025-08-09 21:39:00+00:00,19.0,145,49.08953210319498,Easy,317
UA,2862,2025-08-09,ORD,IAD,2025-08-09T10:50:00Z,2025-08-09T13:49:00Z,2025-08-09T10:48:00Z,2025-08-09T13:37:00Z,179,B737-MAX9,Mainline,67,85,56,2025-08-09 10:50:00+00:00,2025-08-09 10:48:00+00:00,-2.0,11,51.320004943389044,Medium,238
UA,2100,2025-08-13,ORD,SLC,2025-08-13T13:11:00Z,2025-08-13T15:40:00Z,2025-08-13T13:01:00Z,2025-08-13T15:25:00Z,166,B737-800,Mainline,129,103,51,2025-08-13 13:11:00+00:00,2025-08-13 13:01:00+00:00,-10.0,78,47.54293631414115,Easy,335
G7,4574,2025-08-04,ORD,YOW,2025-08-04T10:56:00Z,2025-08-04T14:04:00Z,2025-08-04T10:50:00Z,2025-08-04T13:49:00Z,50,CRJ-550,Express,64,79,37,2025-08-04 10:56:00+00:00,2025-08-04 10:50:00+00:00,-6.0,27,56.09245487579677,Difficult,33
UA,468,2025-08-04,ORD,IAH,2025-08-04T06:00:00Z,2025-08-04T08:50:00Z,2025-08-04T06:03:00Z,2025-08-04T08:41:00Z,179,B737-900,Mainline,90,118,62,2025-08-04 06:00:00+00:00,2025-08-04 06:03:00+00:00,3.0,28,47.56371340713806,Easy,339
UA,1599,2025-08-01,ORD,DEN,2025-08-01T08:45:00Z,2025-08-01T10:35:00Z,2025-08-01T08:41:00Z,2025-08-01T10:24:00Z,200,A321-2NX,Mainline,687,665,62,2025-08-01 08:45:00+00:00,2025-08-01 08:41:00+00:00,-4.0,625,21.003911968426845,Easy,536
UA,2417,2025-08-15,ORD,SAN,2025-08-15T16:13:00Z,2025-08-15T18:35:00Z,2025-08-15T16:17:00Z,2025-08-15T18:31:00Z,179,B737-900,Mainline,78,84,56,2025-08-15 16:13:00+00:00,2025-08-15 16:17:00+00:00,4.0,22,48.85769327417689,Easy,316
UA,556,2025-08-14,ORD,CLT,2025-08-14T07:00:00Z,2025-08-14T10:12:00Z,2025-08-14T06:53:00Z,2025-08-14T10:00:00Z,179,B737-900,Mainline,447,456,56,2025-08-14 07:00:00+00:00,2025-08-14 06:53:00+00:00,-7.0,391,20.70343845018454,Easy,537
OO,5729,2025-08-07,ORD,FNT,2025-08-07T11:05:00Z,2025-08-07T13:23:00Z,2025-08-07T10:57:00Z,2025-08-07T13:10:00Z,50,CRJ-200,Express,93,107,29,2025-08-07 11:05:00+00:00,2025-08-07 10:57:00+00:00,-8.0,64,50.71417611804109,Easy,239
YX,3641,2025-08-13,ORD,GRR,2025-08-13T10:35:00Z,2025-08-13T12:48:00Z,2025-08-13T10:35:00Z,2025-08-13T12:36:00Z,76,ERJ-175,Express,60,60,34,2025-08-13 10:35:00+00:00,2025-08-13 10:35:00+00:00,0.0,26,52.57427294685901,Medium,153
YX,3535,2025-08-06,ORD,MSN,2025-08-06T12:45:00Z,2025-08-06T13:54:00Z,2025-08-06T12:38:00Z,2025-08-06T13:35:00Z,76,ERJ-175,Express,44,54,39,2025-08-06 12:45:00+00:00,2025-08-06 12:38:00+00:00,-7.0,5,52.03608083053523,Medium,145
UA,1761,2025-08-02,ORD,FAT,2025-08-02T19:57:00Z,2025-08-02T22:30:00Z,2025-08-02T20:04:00Z,2025-08-02T22:22:00Z,166,B737-800,Mainline,88,86,51,2025-08-02 19:57:00+00:00,2025-08-02 20:04:00+00:00,7.0,37,55.2454936381813,Difficult,122
UA,777,2025-08-12,ORD,LAS,2025-08-12T19:49:00Z,2025-08-12T21:52:00Z,2025-08-12T23:10:00Z,2025-08-13T00:52:00Z,179,B737-900,Mainline,56,53,56,2025-08-12 19:49:00+00:00,2025-08-12 23:10:00+00:00,201.0,0,48.44956548881999,Easy,203
UA,1815,2025-08-05,ORD,MSY,2025-08-05T10:50:00Z,2025-08-05T13:20:00Z,2025-08-05T10:47:00Z,2025-08-05T13:14:00Z,150,A320-200,Mainline,66,73,46,2025-08-05 10:50:00+00:00,2025-08-05 10:47:00+00:00,-3.0,20,54.2265931610467,Medium,99
UA,1708,2025-08-12,ORD,CLE,2025-08-12T19:35:00Z,2025-08-12T22:00:00Z,2025-08-12T20:58:00Z,2025-08-12T23:34:00Z,126,B737-700,Mainline,74,53,43,2025-08-12 19:35:00+00:00,2025-08-12 20:58:00+00:00,83.0,31,50.73012652628394,Easy,138
OO,5652,2025-08-15,ORD,GEG,2025-08-15T19:38:00Z,2025-08-15T21:59:00Z,2025-08-15T19:43:00Z,2025-08-15T21:47:00Z,76,ERJ-175,Express,160,148,70,2025-08-15 19:38:00+00:00,2025-08-15 19:43:00+00:00,5.0,90,44.160550148868055,Easy,442
UA,411,2025-08-12,ORD,DTW,2025-08-12T10:45:00Z,2025-08-12T13:14:00Z,2025-08-12T10:58:00Z,2025-08-12T13:26:00Z,126,B737-700,Mainline,75,91,43,2025-08-12 10:45:00+00:00,2025-08-12 10:58:00+00:00,13.0,32,47.997889381646814,Easy,224
G7,4519,2025-08-02,ORD,SCE,2025-08-02T18:20:00Z,2025-08-02T21:24:00Z,2025-08-02T21:02:00Z,2025-08-02T23:37:00Z,50,CRJ-550,Express,90,31,29,2025-08-02 18:20:00+00:00,2025-08-02 21:02:00+00:00,162.0,61,54.03736635872987,Medium,171
UA,1872,2025-08-13,ORD,MSP,2025-08-13T14:40:00Z,2025-08-13T16:19:00Z,2025-08-13T14:44:00Z,2025-08-13T16:02:00Z,150,A320-200,Mainline,106,130,46,2025-08-13 14:40:00+00:00,2025-08-13 14:44:00+00:00,4.0,60,52.0047995550889,Medium,173
OO,5290,2025-08-12,ORD,BOI,2025-08-12T19:45:00Z,2025-08-12T22:52:00Z,2025-08-13T00:46:00Z,2025-08-13T03:23:00Z,76,ERJ-175,Express,395,705,34,2025-08-12 19:45:00+00:00,2025-08-13 00:46:00+00:00,301.0,361,28.437052829654004,Easy,391
OO,5646,2025-08-03,ORD,ATW,2025-08-03T13:59:00Z,2025-08-03T15:10:00Z,2025-08-03T14:01:00Z,2025-08-03T15:08:00Z,50,CRJ-200,Express,114,132,29,2025-08-03 13:59:00+00:00,2025-08-03 14:01:00+00:00,2.0,85,48.53457853953721,Easy,333
OO,5289,2025-08-03,ORD,CRW,2025-08-03T10:35:00Z,2025-08-03T13:16:00Z,2025-08-03T10:31:00Z,2025-08-03T12:53:00Z,50,CRJ-550,Express,69,82,29,2025-08-03 10:35:00+00:00,2025-08-03 10:31:00+00:00,-4.0,40,51.197391444640616,Medium,223
YX,3638,2025-08-02,ORD,CHS,2025-08-02T10:35:00Z,2025-08-02T14:02:00Z,2025-08-02T10:51:00Z,2025-08-02T14:31:00Z,76,ERJ-175,Express,157,186,34,2025-08-02 10:35:00+00:00,2025-08-02 10:51:00+00:00,16.0,123,37.333924282069866,Easy,448
G7,4610,2025-08-02,ORD,XNA,2025-08-02T12:41:00Z,2025-08-02T14:35:00Z,2025-08-02T12:47:00Z,2025-08-02T14:30:00Z,50,CRJ-550,Express,60,33,29,2025-08-02 12:41:00+00:00,2025-08-02 12:47:00+00:00,6.0,31,52.304868966637784,Medium,243
OO,5836,2025-08-09,ORD,TYS,2025-08-09T10:35:00Z,2025-08-09T13:21:00Z,2025-08-09T10:30:00Z,2025-08-09T13:07:00Z,50,CRJ-550,Express,69,67,29,2025-08-09 10:35:00+00:00,2025-08-09 10:30:00+00:00,-5.0,40,44.467305102089924,Easy,397
UA,1793,2025-08-04,ORD,MSP,2025-08-04T08:50:00Z,2025-08-04T10:31:00Z,2025-08-04T08:46:00Z,2025-08-04T10:14:00Z,126,A319-100,Mainline,51,42,51,2025-08-04 08:50:00+00:00,2025-08-04 08:46:00+00:00,-4.0,0,48.402307774815704,Easy,300
UA,2683,2025-08-09,ORD,SAN,2025-08-09T14:10:00Z,2025-08-09T16:32:00Z,2025-08-09T14:10:00Z,2025-08-09T16:27:00Z,179,B737-900,Mainline,64,57,56,2025-08-09 14:10:00+00:00,2025-08-09 14:10:00+00:00,0.0,8,51.89952834624003,Medium,219
UA,1899,2025-08-08,ORD,YYC,2025-08-08T20:05:00Z,2025-08-08T22:53:00Z,2025-08-08T20:19:00Z,2025-08-08T23:01:00Z,126,A319-100,Mainline,109,126,52,2025-08-08 20:05:00+00:00,2025-08-08 20:19:00+00:00,14.0,57,46.549112020707405,Easy,402
UA,2361,2025-08-04,ORD,LAX,2025-08-04T07:10:00Z,2025-08-04T09:40:00Z,2025-08-04T07:08:00Z,2025-08-04T09:10:00Z,234,B757-300,Mainline,662,642,66,2025-08-04 07:10:00+00:00,2025-08-04 07:08:00+00:00,-2.0,596,17.824016213011053,Easy,543
UA,2133,2025-08-11,ORD,EWR,2025-08-11T15:40:00Z,2025-08-11T19:14:00Z,2025-08-11T15:41:00Z,2025-08-11T18:47:00Z,176,B757-200,Mainline,67,96,56,2025-08-11 15:40:00+00:00,2025-08-11 15:41:00+00:00,1.0,11,52.31761878740316,Medium,168
OO,5915,2025-08-05,ORD,LNK,2025-08-05T16:50:00Z,2025-08-05T18:45:00Z,2025-08-05T16:48:00Z,2025-08-05T18:40:00Z,50,CRJ-200,Express,45,43,29,2025-08-05 16:50:00+00:00,2025-08-05 16:48:00+00:00,-2.0,16,52.983658582962434,Medium,146
UA,1989,2025-08-03,ORD,BOS,2025-08-03T18:20:00Z,2025-08-03T21:59:00Z,2025-08-03T19:45:00Z,2025-08-03T23:07:00Z,179,B737-900,Mainline,-10,86,56,2025-08-03 18:20:00+00:00,2025-08-03 19:45:00+00:00,85.0,-66,55.44685548761375,Difficult,60
UA,1335,2025-08-07,ORD,BUF,2025-08-07T18:20:00Z,2025-08-07T21:01:00Z,2025-08-07T18:24:00Z,2025-08-07T21:20:00Z,179,B737-900,Mainline,75,62,56,2025-08-07 18:20:00+00:00,2025-08-07 18:24:00+00:00,4.0,19,56.201513425217605,Difficult,50
UA,2369,2025-08-10,ORD,AUS,2025-08-10T08:50:00Z,2025-08-10T11:44:00Z,2025-08-10T08:47:00Z,2025-08-10T11:37:00Z,179,B737-MAX9,Mainline,75,87,56,2025-08-10 08:50:00+00:00,2025-08-10 08:47:00+00:00,-3.0,19,48.66067883443064,Easy,323
UA,2337,2025-08-13,ORD,IAD,2025-08-13T13:05:00Z,2025-08-13T16:10:00Z,2025-08-13T13:01:00Z,2025-08-13T16:25:00Z,179,B737-900,Mainline,73,89,56,2025-08-13 13:05:00+00:00,2025-08-13 13:01:00+00:00,-4.0,17,51.217526758670104,Medium,201
UA,1097,2025-08-04,ORD,DCA,2025-08-04T11:15:00Z,2025-08-04T14:13:00Z,2025-08-04T11:06:00Z,2025-08-04T14:08:00Z,166,B737-800,Mainline,86,101,51,2025-08-04 11:15:00+00:00,2025-08-04 11:06:00+00:00,-9.0,35,42.76641217411435,Easy,451
UA,1328,2025-08-14,ORD,SMF,2025-08-14T09:05:00Z,2025-08-14T11:46:00Z,2025-08-14T09:17:00Z,2025-08-14T11:32:00Z,200,A321-2NX,Mainline,76,92,62,2025-08-14 09:05:00+00:00,2025-08-14 09:17:00+00:00,12.0,14,54.037085391040684,Medium,122
UA,2225,2025-08-15,ORD,PHX,2025-08-15T09:15:00Z,2025-08-15T11:09:00Z,2025-08-15T09:09:00Z,2025-08-15T10:44:00Z,179,B737-900,Mainline,101,85,56,2025-08-15 09:15:00+00:00,2025-08-15 09:09:00+00:00,-6.0,45,42.11831538706436,Easy,464
OO,5624,2025-08-12,ORD,LEX,2025-08-12T17:50:00Z,2025-08-12T20:21:00Z,2025-08-12T17:55:00Z,2025-08-12T21:23:00Z,76,ERJ-175,Express,176,213,34,2025-08-12 17:50:00+00:00,2025-08-12 17:55:00+00:00,5.0,142,40.532278806323575,Easy,344
YX,3468,2025-08-10,ORD,BGR,2025-08-10T11:50:00Z,2025-08-10T15:39:00Z,2025-08-10T11:45:00Z,2025-08-10T15:26:00Z,76,ERJ-175,Express,52,81,34,2025-08-10 11:50:00+00:00,2025-08-10 11:45:00+00:00,-5.0,18,48.59880045308517,Easy,326
G7,4574,2025-08-15,ORD,YOW,2025-08-15T10:56:00Z,2025-08-15T14:04:00Z,2025-08-15T10:46:00Z,2025-08-15T14:01:00Z,50,CRJ-550,Express,68,72,37,2025-08-15 10:56:00+00:00,2025-08-15 10:46:00+00:00,-10.0,31,54.687790498353586,Medium,102
OO,5901,2025-08-15,ORD,FAR,2025-08-15T16:20:00Z,2025-08-15T18:27:00Z,2025-08-15T16:17:00Z,2025-08-15T18:26:00Z,76,ERJ-175,Express,86,105,34,2025-08-15 16:20:00+00:00,2025-08-15 16:17:00+00:00,-3.0,52,51.433182572853475,Medium,208
UA,708,2025-08-02,ORD,MCI,2025-08-02T08:45:00Z,2025-08-02T10:29:00Z,2025-08-02T09:13:00Z,2025-08-02T11:01:00Z,126,A319-100,Mainline,53,38,43,2025-08-02 08:45:00+00:00,2025-08-02 09:13:00+00:00,28.0,10,53.857289526975784,Medium,180
UA,1756,2025-08-12,ORD,YYZ,2025-08-12T21:14:00Z,2025-08-12T23:58:00Z,2025-08-13T00:03:00Z,2025-08-13T03:26:00Z,179,B737-MAX9,Mainline,74,71,70,2025-08-12 21:14:00+00:00,2025-08-13 00:03:00+00:00,169.0,4,46.22940618458406,Easy,271
UA,1576,2025-08-09,ORD,LGA,2025-08-09T20:00:00Z,2025-08-09T23:22:00Z,2025-08-09T21:13:00Z,2025-08-10T00:32:00Z,166,B737-800,Mainline,70,70,51,2025-08-09 20:00:00+00:00,2025-08-09 21:13:00+00:00,73.0,19,44.88718954416875,Easy,392
UA,310,2025-08-15,ORD,MCI,2025-08-15T15:53:00Z,2025-08-15T17:31:00Z,2025-08-15T16:43:00Z,2025-08-15T18:40:00Z,126,A319-100,Mainline,59,46,43,2025-08-15 15:53:00+00:00,2025-08-15 16:43:00+00:00,50.0,16,55.69597755864349,Difficult,66
OO,4739,2025-08-07,ORD,GRB,2025-08-07T15:35:00Z,2025-08-07T16:48:00Z,2025-08-07T15:33:00Z,2025-08-07T16:44:00Z,50,CRJ-200,Express,60,77,29,2025-08-07 15:35:00+00:00,2025-08-07 15:33:00+00:00,-2.0,31,51.89999177041307,Medium,179
YX,3655,2025-08-06,ORD,PIT,2025-08-06T12:50:00Z,2025-08-06T15:28:00Z,2025-08-06T12:43:00Z,2025-08-06T15:07:00Z,76,ERJ-175,Express,45,46,34,2025-08-06 12:50:00+00:00,2025-08-06 12:43:00+00:00,-7.0,11,48.01698634417137,Easy,290
UA,1616,2025-08-15,ORD,GRR,2025-08-15T19:45:00Z,2025-08-15T21:50:00Z,2025-08-15T19:51:00Z,2025-08-15T21:47:00Z,126,A319-100,Mainline,50,85,43,2025-08-15 19:45:00+00:00,2025-08-15 19:51:00+00:00,6.0,7,60.21897935281716,Difficult,14
OO,5292,2025-08-09,ORD,MTY,2025-08-09T08:45:00Z,2025-08-09T11:41:00Z,2025-08-09T08:39:00Z,2025-08-09T11:17:00Z,76,ERJ-175,Express,756,710,42,2025-08-09 08:45:00+00:00,2025-08-09 08:39:00+00:00,-6.0,714,18.278807739398115,Easy,513
UA,2640,2025-08-10,ORD,DCA,2025-08-10T15:00:00Z,2025-08-10T18:02:00Z,2025-08-10T15:14:00Z,2025-08-10T18:10:00Z,126,B737-700,Mainline,124,56,43,2025-08-10 15:00:00+00:00,2025-08-10 15:14:00+00:00,14.0,81,40.67952405284179,Easy,457
OO,5930,2025-08-12,ORD,FAR,2025-08-12T13:20:00Z,2025-08-12T15:26:00Z,2025-08-12T13:24:00Z,2025-08-12T15:15:00Z,76,ERJ-175,Express,41,45,34,2025-08-12 13:20:00+00:00,2025-08-12 13:24:00+00:00,4.0,7,54.60946357218914,Medium,56
OO,4638,2025-08-13,ORD,COS,2025-08-13T19:40:00Z,2025-08-13T21:44:00Z,2025-08-13T19:40:00Z,2025-08-13T21:15:00Z,76,ERJ-175,Express,145,139,34,2025-08-13 19:40:00+00:00,2025-08-13 19:40:00+00:00,0.0,111,41.219963091316636,Easy,426
